DAUID,intersection_count,intersection_density
35300796,39,12.41408556116784
35300797,36,11.45915590261646
35300798,8,2.546479089470326
35300799,2,0.6366197723675814
35300800,58,18.46197339865986
35300801,59,18.78028328484365
35300802,54,17.1887338539247
35300803,46,14.64225476445437
35300804,48,15.27887453682195
35300805,56,17.82535362629228
35300806,41,13.05070533353542
35300807,29,9.23098669932993
35300808,3,0.954929658551372
35300809,2,0.6366197723675814
35300810,11,3.501408748021698
35300811,5,1.591549430918954
35300812,16,5.092958178940651
35300813,0,0
35300814,0,0
35300815,22,7.002817496043395
35300816,23,7.321127382227186
35300818,3,0.954929658551372
35300819,12,3.819718634205488
35300821,102,32.46760839074665
35300822,94,29.92112930127632
35300823,104,33.10422816311423
35300824,93,29.60281941509253
35300825,70,22.28169203286535
35300826,57,18.14366351247607
35300827,68,21.64507226049777
35300828,74,23.55493157760051
35300830,59,18.78028328484365
35300832,1,0.3183098861837907
35300833,45,14.32394487827058
35300836,93,29.60281941509253
35300837,150,47.7464829275686
35300838,136,43.29014452099553
35300839,170,54.11268065124442
35300840,181,57.61408939926611
35300841,202,64.29859700912571
35300842,186,59.20563883018507
35300843,180,57.29577951308232
35300844,171,54.43099053742821
35300845,170,54.11268065124442
35300846,150,47.7464829275686
35300847,182,57.9323992854499
35300850,10,3.183098861837907
35300851,54,17.1887338539247
35300853,128,40.74366543152521
35300854,113,35.96901713876835
35300856,106,33.74084793548181
35300857,96,30.5577490736439
35300858,77,24.50986123615188
35300859,66,21.00845248813019
35300860,80,25.46479089470326
35300861,82,26.10141066707084
35300863,38,12.09577567498405
35300864,51,16.23380419537332
35300869,55,17.50704374010849
35300870,76,24.19155134996809
35300871,60,19.09859317102744
35300872,92,29.28450952890874
35300873,91,28.96619964272495
35300874,54,17.1887338539247
35300875,86,27.374650211806
35300876,75,23.8732414637843
35300877,96,30.5577490736439
35300878,90,28.64788975654116
35300881,100,31.83098861837907
35300882,82,26.10141066707084
35300883,69,21.96338214668156
35300885,78,24.82817112233567
35300886,70,22.28169203286535
35300887,49,15.59718442300574
35300888,77,24.50986123615188
35300889,81,25.78310078088705
35300890,65,20.69014260194639
35300891,90,28.64788975654116
35300892,57,18.14366351247607
35300894,16,5.092958178940651
35300895,78,24.82817112233567
35300896,91,28.96619964272495
35300899,95,30.23943918746011
35300900,66,21.00845248813019
35300902,58,18.46197339865986
35300904,16,5.092958178940651
35300906,1,0.3183098861837907
35300908,15,4.774648292756861
35300909,112,35.65070725258456
35300911,140,44.56338406573069
35300913,75,23.8732414637843
35300916,99,31.51267873219528
35300917,86,27.374650211806
35300918,54,17.1887338539247
35300919,86,27.374650211806
35300920,104,33.10422816311423
35300921,81,25.78310078088705
35300922,101,32.14929850456286
35300927,68,21.64507226049777
35300928,102,32.46760839074665
35300929,50,15.91549430918953
35300930,34,10.82253613024888
35300932,69,21.96338214668156
35300934,140,44.56338406573069
35300936,76,24.19155134996809
35300938,103,32.78591827693044
35300939,140,44.56338406573069
35300942,1,0.3183098861837907
35300943,8,2.546479089470326
35300944,65,20.69014260194639
35300945,86,27.374650211806
35300946,104,33.10422816311423
35300947,124,39.47042588679005
35300948,93,29.60281941509253
35300949,84,26.73803043943842
35300950,111,35.33239736640076
35300952,112,35.65070725258456
35300954,97,30.8760589598277
35300955,98,31.19436884601149
35300957,81,25.78310078088705
35300958,75,23.8732414637843
35300960,78,24.82817112233567
35300961,62,19.73521294339502
35300962,55,17.50704374010849
35300963,34,10.82253613024888
35300965,123,39.15211600060626
35300966,124,39.47042588679005
35300967,110,35.01408748021697
35300968,97,30.8760589598277
35300970,96,30.5577490736439
35300971,110,35.01408748021697
35300972,108,34.37746770784939
35300973,105,33.42253804929802
35300974,111,35.33239736640076
35300975,125,39.78873577297384
35300976,109,34.69577759403318
35300977,95,30.23943918746011
35300979,68,21.64507226049777
35300980,76,24.19155134996809
35300981,113,35.96901713876835
35300982,125,39.78873577297384
35300983,143,45.51831372428207
35300984,76,24.19155134996809
35300985,77,24.50986123615188
35300987,98,31.19436884601149
35300988,97,30.8760589598277
35300989,92,29.28450952890874
35300991,89,28.32957987035737
35300992,100,31.83098861837907
35300993,93,29.60281941509253
35300995,53,16.8704239677409
35300996,54,17.1887338539247
35300997,64,20.3718327157626
35300998,86,27.374650211806
35300999,69,21.96338214668156
35301001,93,29.60281941509253
35301002,88,28.01126998417358
35301003,85,27.05634032562221
35301004,59,18.78028328484365
35301005,85,27.05634032562221
35301007,0,0
35301008,46,14.64225476445437
35301009,87,27.69296009798979
35301010,66,21.00845248813019
35301012,69,21.96338214668156
35301013,92,29.28450952890874
35301014,90,28.64788975654116
35301017,67,21.32676237431398
35301020,71,22.60000191904914
35301023,6,1.909859317102744
35301025,42,13.36901521971921
35301026,0,0
35301027,71,22.60000191904914
35301031,85,27.05634032562221
35301032,97,30.8760589598277
35301033,112,35.65070725258456
35301035,21,6.684507609859605
35301036,43,13.687325105903
35301037,59,18.78028328484365
35301038,55,17.50704374010849
35301039,43,13.687325105903
35301040,42,13.36901521971921
35301041,24,7.639437268410976
35301042,77,24.50986123615188
35301043,54,17.1887338539247
35301044,86,27.374650211806
35301045,9,2.864788975654116
35301046,57,18.14366351247607
35301047,50,15.91549430918953
35301048,58,18.46197339865986
35301049,32,10.1859163578813
35301050,87,27.69296009798979
35301051,77,24.50986123615188
35301052,111,35.33239736640076
35301053,78,24.82817112233567
35301054,56,17.82535362629228
35301055,95,30.23943918746011
35301056,75,23.8732414637843
35301057,66,21.00845248813019
35301059,0,0
35301060,52,16.55211408155711
35310112,1,0.3183098861837907
35310113,1,0.3183098861837907
35310114,0,0
35310115,81,25.78310078088705
35310116,116,36.92394679731972
35310117,142,45.20000383809828
35310118,120,38.19718634205488
35310119,178,56.65915974071474
35310120,79,25.14648100851947
35310121,126,40.10704565915763
35310122,101,32.14929850456286
35310123,34,10.82253613024888
35310124,77,24.50986123615188
35310125,155,49.33803235848755
35310126,124,39.47042588679005
35310127,139,44.2450741795469
35310128,1,0.3183098861837907
35310129,38,12.09577567498405
35310130,0,0
35310131,1,0.3183098861837907
35310132,1,0.3183098861837907
35310133,1,0.3183098861837907
35310134,2,0.6366197723675814
35310135,6,1.909859317102744
35310136,76,24.19155134996809
35310137,52,16.55211408155711
35310138,108,34.37746770784939
35310139,115,36.60563691113593
35310140,76,24.19155134996809
35310141,22,7.002817496043395
35310142,0,0
35310143,0,0
35310144,0,0
35310145,0,0
35310146,0,0
35310147,0,0
35310148,61,19.41690305721123
35310149,44,14.00563499208679
35310150,88,28.01126998417358
35310151,118,37.5605665696873
35310152,133,42.33521486244416
35310153,119,37.87887645587109
35310154,115,36.60563691113593
35310155,88,28.01126998417358
35310156,54,17.1887338539247
35310157,78,24.82817112233567
35310158,0,0
35310159,1,0.3183098861837907
35310160,1,0.3183098861837907
35310163,113,35.96901713876835
35310164,141,44.88169395191449
35310165,120,38.19718634205488
35310166,163,51.88451144795788
35310167,176,56.02253996834716
35310168,161,51.2478916755903
35310169,170,54.11268065124442
35310170,171,54.43099053742821
35310171,154,49.01972247230376
35310172,135,42.97183463481174
35310173,114,36.28732702495214
35310174,152,48.38310269993618
35310175,140,44.56338406573069
35310176,130,41.38028520389279
35310177,169,53.79437076506063
35310178,159,50.61127190322272
35310179,164,52.20282133414167
35310180,184,58.56901905781748
35310181,119,37.87887645587109
35310182,123,39.15211600060626
35310183,83,26.41972055325463
35310184,95,30.23943918746011
35310185,92,29.28450952890874
35310187,136,43.29014452099553
35310188,133,42.33521486244416
35310189,110,35.01408748021697
35310190,136,43.29014452099553
35310191,99,31.51267873219528
35310192,111,35.33239736640076
35310193,152,48.38310269993618
35310194,89,28.32957987035737
35310195,135,42.97183463481174
35310196,119,37.87887645587109
35310197,119,37.87887645587109
35310198,53,16.8704239677409
35310199,77,24.50986123615188
35310203,2,0.6366197723675814
35310204,1,0.3183098861837907
35310205,1,0.3183098861837907
35310206,1,0.3183098861837907
35310207,1,0.3183098861837907
35310208,1,0.3183098861837907
35310209,1,0.3183098861837907
35310210,0,0
35310211,32,10.1859163578813
35310214,24,7.639437268410976
35310215,42,13.36901521971921
35310216,73,23.23662169141672
35310218,0,0
35310219,61,19.41690305721123
35310220,57,18.14366351247607
35310221,2,0.6366197723675814
35310222,2,0.6366197723675814
35310223,1,0.3183098861837907
35310224,158,50.29296201703893
35310225,165,52.52113122032546
35310226,50,15.91549430918953
35310227,61,19.41690305721123
35310228,1,0.3183098861837907
35310229,1,0.3183098861837907
35310230,4,1.273239544735163
35310231,1,0.3183098861837907
35310234,1,0.3183098861837907
35310236,68,21.64507226049777
35310237,0,0
35310239,79,25.14648100851947
35310329,1,0.3183098861837907
35310331,0,0
35310332,96,30.5577490736439
35310333,73,23.23662169141672
35310334,1,0.3183098861837907
35320153,0,0
35320154,1,0.3183098861837907
35320155,49,15.59718442300574
35320156,48,15.27887453682195
35320157,0,0
35320158,1,0.3183098861837907
35320159,33,10.50422624406509
35320160,51,16.23380419537332
35320163,111,35.33239736640076
35320164,166,52.83944110650926
35320165,137,43.60845440717932
35320166,153,48.70141258611997
35320167,164,52.20282133414167
35320168,151,48.06479281375239
35320169,148,47.10986315520102
35320170,131,41.69859509007658
35320171,139,44.2450741795469
35320172,148,47.10986315520102
35320173,142,45.20000383809828
35320174,160,50.92958178940651
35320175,131,41.69859509007658
35320176,89,28.32957987035737
35320177,81,25.78310078088705
35320178,84,26.73803043943842
35320179,120,38.19718634205488
35320180,84,26.73803043943842
35320181,145,46.15493349664965
35320182,104,33.10422816311423
35320183,151,48.06479281375239
35320184,196,62.38873769202297
35320185,200,63.66197723675813
35320186,212,67.48169587096362
35320187,209,66.52676621241226
35320188,187,59.52394871636886
35320189,181,57.61408939926611
35320190,183,58.25070917163369
35320191,147,46.79155326901723
35320192,140,44.56338406573069
35320193,147,46.79155326901723
35320194,156,49.65634224467134
35320195,191,60.79718826110402
35320196,196,62.38873769202297
35320197,173,55.06761030979579
35320198,146,46.47324338283344
35320199,146,46.47324338283344
35320202,89,28.32957987035737
35320203,129,41.061975317709
35320204,99,31.51267873219528
35320205,102,32.46760839074665
35320206,89,28.32957987035737
35320208,79,25.14648100851947
35320209,109,34.69577759403318
35320211,72,22.91831180523293
35320212,114,36.28732702495214
35320213,125,39.78873577297384
35320215,3,0.954929658551372
35320216,0,0
35320217,20,6.366197723675814
35320218,2,0.6366197723675814
35320219,0,0
35320220,9,2.864788975654116
35320221,49,15.59718442300574
35320222,67,21.32676237431398
35320223,112,35.65070725258456
35320224,111,35.33239736640076
35320225,126,40.10704565915763
35320226,69,21.96338214668156
35320227,5,1.591549430918954
35320228,9,2.864788975654116
35320229,64,20.3718327157626
35320230,94,29.92112930127632
35320231,81,25.78310078088705
35320232,93,29.60281941509253
35320233,77,24.50986123615188
35320234,103,32.78591827693044
35320235,47,14.96056465063816
35320236,52,16.55211408155711
35320237,58,18.46197339865986
35320238,83,26.41972055325463
35320239,102,32.46760839074665
35320240,110,35.01408748021697
35320241,116,36.92394679731972
35320242,19,6.047887837492023
35320244,0,0
35320246,6,1.909859317102744
35320247,1,0.3183098861837907
35320248,7,2.228169203286535
35320249,0,0
35320250,46,14.64225476445437
35320251,2,0.6366197723675814
35320252,60,19.09859317102744
35320254,54,17.1887338539247
35320255,1,0.3183098861837907
35320256,0,0
35320257,7,2.228169203286535
35320258,1,0.3183098861837907
35320259,0,0
35320260,1,0.3183098861837907
35320261,17,5.411268065124442
35320262,22,7.002817496043395
35320263,1,0.3183098861837907
35320264,46,14.64225476445437
35320265,5,1.591549430918954
35320266,31,9.867606471697512
35320267,1,0.3183098861837907
35320268,1,0.3183098861837907
35320269,1,0.3183098861837907
35320270,0,0
35320271,84,26.73803043943842
35320272,109,34.69577759403318
35320273,115,36.60563691113593
35320274,96,30.5577490736439
35320275,71,22.60000191904914
35320276,52,16.55211408155711
35320277,2,0.6366197723675814
35320278,60,19.09859317102744
35320279,68,21.64507226049777
35320280,117,37.24225668350351
35320281,179,56.97746962689853
35320282,152,48.38310269993618
35320283,189,60.16056848873644
35320284,132,42.01690497626037
35320285,161,51.2478916755903
35320286,114,36.28732702495214
35320287,162,51.56620156177409
35320288,140,44.56338406573069
35320289,91,28.96619964272495
35320290,29,9.23098669932993
35320291,71,22.60000191904914
35320292,2,0.6366197723675814
35320293,0,0
35320294,1,0.3183098861837907
35320295,36,11.45915590261646
35320296,24,7.639437268410976
35320297,1,0.3183098861837907
35320298,20,6.366197723675814
35320299,59,18.78028328484365
35320300,101,32.14929850456286
35320301,76,24.19155134996809
35320302,0,0
35320303,1,0.3183098861837907
35320304,2,0.6366197723675814
35320305,12,3.819718634205488
35320306,3,0.954929658551372
35320307,1,0.3183098861837907
35320308,1,0.3183098861837907
35320309,1,0.3183098861837907
35320310,18,5.729577951308232
35320311,3,0.954929658551372
35320312,3,0.954929658551372
35320313,0,0
35320314,84,26.73803043943842
35320315,97,30.8760589598277
35320318,0,0
35320319,47,14.96056465063816
35320321,0,0
35320322,75,23.8732414637843
35320323,1,0.3183098861837907
35320325,46,14.64225476445437
35320326,45,14.32394487827058
35320329,0,0
35320330,116,36.92394679731972
35320331,41,13.05070533353542
35320332,130,41.38028520389279
35320333,161,51.2478916755903
35320334,88,28.01126998417358
35320335,73,23.23662169141672
35320336,54,17.1887338539247
35320337,66,21.00845248813019
35320338,59,18.78028328484365
35340021,81,25.78310078088705
35340022,81,25.78310078088705
35340023,107,34.0591578216656
35340024,107,34.0591578216656
35340025,118,37.5605665696873
35340026,126,40.10704565915763
35340027,133,42.33521486244416
35340028,128,40.74366543152521
35340029,133,42.33521486244416
35340030,110,35.01408748021697
35340031,114,36.28732702495214
35340032,92,29.28450952890874
35340033,130,41.38028520389279
35340034,128,40.74366543152521
35340035,148,47.10986315520102
35340036,159,50.61127190322272
35340037,168,53.47606087887684
35340038,152,48.38310269993618
35340039,137,43.60845440717932
35340040,106,33.74084793548181
35340041,135,42.97183463481174
35340042,78,24.82817112233567
35340043,135,42.97183463481174
35340044,162,51.56620156177409
35340045,177,56.34084985453095
35340046,181,57.61408939926611
35340051,103,32.78591827693044
35340052,32,10.1859163578813
35340056,58,18.46197339865986
35340057,66,21.00845248813019
35340058,24,7.639437268410976
35340059,62,19.73521294339502
35340060,52,16.55211408155711
35340061,53,16.8704239677409
35340062,74,23.55493157760051
35340095,101,32.14929850456286
35340096,126,40.10704565915763
35340097,122,38.83380611442247
35340098,121,38.51549622823867
35340099,130,41.38028520389279
35340100,128,40.74366543152521
35340101,124,39.47042588679005
35340102,140,44.56338406573069
35340103,115,36.60563691113593
35340104,117,37.24225668350351
35340105,123,39.15211600060626
35340123,77,24.50986123615188
35340124,73,23.23662169141672
35340125,101,32.14929850456286
35340126,133,42.33521486244416
35340127,123,39.15211600060626
35340128,129,41.061975317709
35340129,156,49.65634224467134
35340130,107,34.0591578216656
35340131,0,0
35340132,0,0
35340133,0,0
35340134,0,0
35340135,58,18.46197339865986
35340136,109,34.69577759403318
35340137,107,34.0591578216656
35340138,132,42.01690497626037
35340139,54,17.1887338539247
35340140,91,28.96619964272495
35340141,78,24.82817112233567
35340142,93,29.60281941509253
35340143,87,27.69296009798979
35340144,86,27.374650211806
35340145,91,28.96619964272495
35340146,67,21.32676237431398
35340147,48,15.27887453682195
35340148,8,2.546479089470326
35340149,1,0.3183098861837907
35340150,1,0.3183098861837907
35340151,0,0
35340152,1,0.3183098861837907
35340153,0,0
35340154,0,0
35340155,2,0.6366197723675814
35340156,1,0.3183098861837907
35340157,2,0.6366197723675814
35340158,21,6.684507609859605
35340159,1,0.3183098861837907
35340160,7,2.228169203286535
35340161,2,0.6366197723675814
35340162,7,2.228169203286535
35340163,0,0
35340164,29,9.23098669932993
35340165,0,0
35340166,2,0.6366197723675814
35340167,2,0.6366197723675814
35340168,22,7.002817496043395
35340169,1,0.3183098861837907
35340170,2,0.6366197723675814
35340171,96,30.5577490736439
35340172,0,0
35340173,0,0
35340174,0,0
35340175,88,28.01126998417358
35340176,2,0.6366197723675814
35340177,0,0
35340178,1,0.3183098861837907
35340179,20,6.366197723675814
35340180,50,15.91549430918953
35340181,51,16.23380419537332
35340182,35,11.14084601643267
35340183,36,11.45915590261646
35340184,51,16.23380419537332
35340185,86,27.374650211806
35340186,128,40.74366543152521
35340187,150,47.7464829275686
35340188,140,44.56338406573069
35340189,5,1.591549430918954
35340190,4,1.273239544735163
35340191,2,0.6366197723675814
35340192,1,0.3183098861837907
35340193,0,0
35340194,1,0.3183098861837907
35340195,2,0.6366197723675814
35340196,3,0.954929658551372
35340197,6,1.909859317102744
35340198,10,3.183098861837907
35340199,2,0.6366197723675814
35340200,12,3.819718634205488
35340201,10,3.183098861837907
35340202,60,19.09859317102744
35340203,51,16.23380419537332
35340204,57,18.14366351247607
35340205,1,0.3183098861837907
35340206,2,0.6366197723675814
35340207,3,0.954929658551372
35340208,53,16.8704239677409
35340209,57,18.14366351247607
35340210,26,8.276057040778557
35340211,0,0
35340212,47,14.96056465063816
35340213,48,15.27887453682195
35340214,0,0
35340215,2,0.6366197723675814
35340216,2,0.6366197723675814
35340217,0,0
35340218,41,13.05070533353542
35340219,26,8.276057040778557
35340220,1,0.3183098861837907
35340221,59,18.78028328484365
35340222,31,9.867606471697512
35340223,113,35.96901713876835
35360158,47,14.96056465063816
35360159,49,15.59718442300574
35360160,19,6.047887837492023
35360161,1,0.3183098861837907
35360162,1,0.3183098861837907
35360163,3,0.954929658551372
35360164,0,0
35360165,0,0
35360166,5,1.591549430918954
35360169,104,33.10422816311423
35360170,104,33.10422816311423
35360171,115,36.60563691113593
35360172,100,31.83098861837907
35360175,0,0
35360178,21,6.684507609859605
35360180,1,0.3183098861837907
35360181,4,1.273239544735163
35360183,71,22.60000191904914
35360184,125,39.78873577297384
35360185,130,41.38028520389279
35360186,127,40.42535554534142
35360187,122,38.83380611442247
35360188,101,32.14929850456286
35360196,1,0.3183098861837907
35360197,48,15.27887453682195
35360198,0,0
35360199,48,15.27887453682195
35360200,2,0.6366197723675814
35360202,102,32.46760839074665
35360203,102,32.46760839074665
35360204,86,27.374650211806
35360207,75,23.8732414637843
35360208,0,0
35360211,1,0.3183098861837907
35360214,61,19.41690305721123
35360215,66,21.00845248813019
35360216,81,25.78310078088705
35360217,90,28.64788975654116
35360218,96,30.5577490736439
35360219,108,34.37746770784939
35360220,102,32.46760839074665
35360221,110,35.01408748021697
35360222,115,36.60563691113593
35360225,145,46.15493349664965
35360226,168,53.47606087887684
35360227,172,54.749300423612
35360228,174,55.38592019597958
35360229,146,46.47324338283344
35360230,123,39.15211600060626
35360231,101,32.14929850456286
35360232,140,44.56338406573069
35360233,105,33.42253804929802
35360235,65,20.69014260194639
35360236,64,20.3718327157626
35360238,81,25.78310078088705
35360239,77,24.50986123615188
35360240,107,34.0591578216656
35360241,113,35.96901713876835
35360242,124,39.47042588679005
35360243,120,38.19718634205488
35360244,96,30.5577490736439
35360245,104,33.10422816311423
35360246,119,37.87887645587109
35360247,110,35.01408748021697
35360248,71,22.60000191904914
35360249,95,30.23943918746011
35360250,105,33.42253804929802
35360251,109,34.69577759403318
35360252,82,26.10141066707084
35360253,66,21.00845248813019
35360255,79,25.14648100851947
35360258,26,8.276057040778557
35360259,42,13.36901521971921
35360260,63,20.05352282957881
35360261,2,0.6366197723675814
35360262,1,0.3183098861837907
35360263,13,4.138028520389279
35360264,4,1.273239544735163
35360266,0,0
35360267,2,0.6366197723675814
35360270,81,25.78310078088705
35360274,138,43.92676429336311
35360275,142,45.20000383809828
35360276,161,51.2478916755903
35360277,143,45.51831372428207
35360279,193,61.4338080334716
35360281,56,17.82535362629228
35360282,54,17.1887338539247
35360283,100,31.83098861837907
35360284,136,43.29014452099553
35360285,128,40.74366543152521
35360286,3,0.954929658551372
35360287,2,0.6366197723675814
35360290,55,17.50704374010849
35360292,93,29.60281941509253
35360293,1,0.3183098861837907
35360298,112,35.65070725258456
35360299,78,24.82817112233567
35360300,78,24.82817112233567
35360301,66,21.00845248813019
35360303,2,0.6366197723675814
35360305,2,0.6366197723675814
35360306,2,0.6366197723675814
35360307,0,0
35360308,2,0.6366197723675814
35360309,5,1.591549430918954
35360312,26,8.276057040778557
35360313,39,12.41408556116784
35360314,44,14.00563499208679
35360315,75,23.8732414637843
35360316,73,23.23662169141672
35360317,63,20.05352282957881
35360318,64,20.3718327157626
35360319,71,22.60000191904914
35360321,101,32.14929850456286
35360322,124,39.47042588679005
35360324,112,35.65070725258456
35360326,157,49.97465213085514
35360328,107,34.0591578216656
35360330,161,51.2478916755903
35360331,167,53.15775099269305
35360332,160,50.92958178940651
35360333,131,41.69859509007658
35360334,124,39.47042588679005
35360335,101,32.14929850456286
35360336,138,43.92676429336311
35360338,104,33.10422816311423
35360339,50,15.91549430918953
35360340,78,24.82817112233567
35360341,11,3.501408748021698
35360342,35,11.14084601643267
35360343,4,1.273239544735163
35360345,2,0.6366197723675814
35360346,16,5.092958178940651
35360347,2,0.6366197723675814
35360348,5,1.591549430918954
35360349,1,0.3183098861837907
35360350,15,4.774648292756861
35360352,17,5.411268065124442
35360353,57,18.14366351247607
35360354,62,19.73521294339502
35360357,95,30.23943918746011
35360358,60,19.09859317102744
35360359,74,23.55493157760051
35360360,134,42.65352474862795
35360361,131,41.69859509007658
35360362,141,44.88169395191449
35360363,120,38.19718634205488
35360364,124,39.47042588679005
35360365,8,2.546479089470326
35360366,64,20.3718327157626
35360367,3,0.954929658551372
35360368,75,23.8732414637843
35360371,171,54.43099053742821
35360372,3,0.954929658551372
35360373,51,16.23380419537332
35360375,16,5.092958178940651
35360377,66,21.00845248813019
35360379,113,35.96901713876835
35360380,127,40.42535554534142
35360381,126,40.10704565915763
35360382,7,2.228169203286535
35360383,10,3.183098861837907
35360384,61,19.41690305721123
35360385,2,0.6366197723675814
35360386,78,24.82817112233567
35360388,55,17.50704374010849
35360389,0,0
35360391,2,0.6366197723675814
35360392,54,17.1887338539247
35360393,117,37.24225668350351
35360394,7,2.228169203286535
35360395,16,5.092958178940651
35360396,20,6.366197723675814
35360397,146,46.47324338283344
35360398,160,50.92958178940651
35360399,140,44.56338406573069
35360400,156,49.65634224467134
35360401,143,45.51831372428207
35360402,137,43.60845440717932
35360404,90,28.64788975654116
35360406,24,7.639437268410976
35360407,1,0.3183098861837907
35360408,30,9.549296585513721
35360409,32,10.1859163578813
35360410,68,21.64507226049777
35360411,83,26.41972055325463
35360412,88,28.01126998417358
35360414,50,15.91549430918953
35360415,6,1.909859317102744
35360416,11,3.501408748021698
35360417,72,22.91831180523293
35360419,3,0.954929658551372
35360420,80,25.46479089470326
35360422,67,21.32676237431398
35360423,26,8.276057040778557
35360424,1,0.3183098861837907
35360425,103,32.78591827693044
35360430,63,20.05352282957881
35360432,0,0
35360433,81,25.78310078088705
35360434,118,37.5605665696873
35360435,1,0.3183098861837907
35360436,71,22.60000191904914
35360437,6,1.909859317102744
35360438,53,16.8704239677409
35360439,79,25.14648100851947
35360442,1,0.3183098861837907
35360444,3,0.954929658551372
35360448,22,7.002817496043395
35360449,8,2.546479089470326
35360450,17,5.411268065124442
35360453,61,19.41690305721123
35360454,0,0
35360455,46,14.64225476445437
35360456,3,0.954929658551372
35360457,0,0
35360458,0,0
35360459,0,0
35360460,0,0
35360461,1,0.3183098861837907
35360462,1,0.3183098861837907
35360463,7,2.228169203286535
35360464,1,0.3183098861837907
35360465,0,0
35360466,1,0.3183098861837907
35360467,1,0.3183098861837907
35360468,1,0.3183098861837907
35360469,1,0.3183098861837907
35360470,3,0.954929658551372
35360471,0,0
35360472,0,0
35360474,46,14.64225476445437
35360475,2,0.6366197723675814
35360476,0,0
35360477,4,1.273239544735163
35360478,1,0.3183098861837907
35360479,7,2.228169203286535
35360481,0,0
35360482,0,0
35360483,51,16.23380419537332
35360484,2,0.6366197723675814
35360485,28,8.91267681314614
35360486,113,35.96901713876835
35360487,105,33.42253804929802
35360488,1,0.3183098861837907
35360489,2,0.6366197723675814
35360490,0,0
35360491,47,14.96056465063816
35360492,2,0.6366197723675814
35360493,51,16.23380419537332
35360494,62,19.73521294339502
35360495,56,17.82535362629228
35360496,72,22.91831180523293
35360497,73,23.23662169141672
35360498,121,38.51549622823867
35360499,146,46.47324338283344
35360500,143,45.51831372428207
35360501,154,49.01972247230376
35360502,87,27.69296009798979
35360503,107,34.0591578216656
35360504,7,2.228169203286535
35360505,102,32.46760839074665
35360506,76,24.19155134996809
35360507,1,0.3183098861837907
35360508,0,0
35360509,1,0.3183098861837907
35360510,0,0
35360511,1,0.3183098861837907
35370050,99,31.51267873219528
35370051,75,23.8732414637843
35370052,106,33.74084793548181
35370053,98,31.19436884601149
35370054,101,32.14929850456286
35370055,78,24.82817112233567
35370056,83,26.41972055325463
35370057,64,20.3718327157626
35370059,56,17.82535362629228
35370060,69,21.96338214668156
35370061,77,24.50986123615188
35370062,83,26.41972055325463
35370063,96,30.5577490736439
35370064,83,26.41972055325463
35370065,101,32.14929850456286
35370066,86,27.374650211806
35370073,82,26.10141066707084
35370074,76,24.19155134996809
35370075,81,25.78310078088705
35370076,70,22.28169203286535
35370077,74,23.55493157760051
35370078,56,17.82535362629228
35370079,64,20.3718327157626
35370080,65,20.69014260194639
35370081,54,17.1887338539247
35370082,84,26.73803043943842
35370083,93,29.60281941509253
35370086,101,32.14929850456286
35370087,81,25.78310078088705
35370088,99,31.51267873219528
35370089,76,24.19155134996809
35370090,77,24.50986123615188
35370091,95,30.23943918746011
35370092,105,33.42253804929802
35370093,107,34.0591578216656
35370094,141,44.88169395191449
35370095,126,40.10704565915763
35370096,109,34.69577759403318
35370097,106,33.74084793548181
35370098,137,43.60845440717932
35370099,102,32.46760839074665
35370100,140,44.56338406573069
35370101,141,44.88169395191449
35370102,130,41.38028520389279
35370103,127,40.42535554534142
35370104,113,35.96901713876835
35370105,115,36.60563691113593
35370106,113,35.96901713876835
35370108,114,36.28732702495214
35370109,125,39.78873577297384
35370110,132,42.01690497626037
35370111,135,42.97183463481174
35370112,136,43.29014452099553
35370113,125,39.78873577297384
35370114,132,42.01690497626037
35370115,121,38.51549622823867
35370116,114,36.28732702495214
35370117,118,37.5605665696873
35370118,104,33.10422816311423
35370119,122,38.83380611442247
35370120,74,23.55493157760051
35370121,113,35.96901713876835
35370122,124,39.47042588679005
35370123,143,45.51831372428207
35370128,94,29.92112930127632
35370129,79,25.14648100851947
35370130,78,24.82817112233567
35370131,89,28.32957987035737
35370134,92,29.28450952890874
35370135,75,23.8732414637843
35370136,60,19.09859317102744
35370137,100,31.83098861837907
35370138,79,25.14648100851947
35370139,78,24.82817112233567
35370140,69,21.96338214668156
35370141,71,22.60000191904914
35370143,92,29.28450952890874
35370144,106,33.74084793548181
35370145,101,32.14929850456286
35370146,69,21.96338214668156
35370147,110,35.01408748021697
35370148,115,36.60563691113593
35370149,138,43.92676429336311
35370150,139,44.2450741795469
35370151,141,44.88169395191449
35370152,169,53.79437076506063
35370153,158,50.29296201703893
35370154,172,54.749300423612
35370155,169,53.79437076506063
35370156,169,53.79437076506063
35370157,169,53.79437076506063
35370158,186,59.20563883018507
35370159,156,49.65634224467134
35370160,172,54.749300423612
35370161,171,54.43099053742821
35370162,194,61.75211791965539
35370163,139,44.2450741795469
35370164,135,42.97183463481174
35370165,118,37.5605665696873
35370166,124,39.47042588679005
35370167,111,35.33239736640076
35370168,150,47.7464829275686
35370169,122,38.83380611442247
35370170,130,41.38028520389279
35370171,84,26.73803043943842
35370172,138,43.92676429336311
35370173,163,51.88451144795788
35370174,156,49.65634224467134
35370175,165,52.52113122032546
35370176,178,56.65915974071474
35370177,154,49.01972247230376
35370178,167,53.15775099269305
35370179,140,44.56338406573069
35370180,158,50.29296201703893
35370181,180,57.29577951308232
35370182,176,56.02253996834716
